0.47704,5150133,1080,50,0.485363926,0.305,0.97
0.24314,5153487,2100,60,0.485363926,0.305,0.97
0.06923,8474550,80,60,0.485363926,0.305,0.97
0.1731,8512167,80,60,0.485363926,0.305,0.97
0.37052,8512191,280,60,0.485363926,0.305,0.97
0.55465,8564555,80,60,0.485363926,0.305,0.97
3.49992,10561240,80,60,0.485363926,0.305,0.97
0.68928,10561241,80,60,0.485363926,0.305,0.97
0.39776,10561261,80,60,0.485363926,0.305,0.97
0.13678,10561262,80,60,0.485363926,0.305,0.97
0.06502,10561263,680,60,0.485363926,0.305,0.97
0.35932,10561264,3080,60,0.485363926,0.305,0.97
0.47019,10561265,80,60,0.485363926,0.305,0.97
0.31431,10561267,80,60,0.485363926,0.305,0.97
0.14899,10561269,80,60,0.485363926,0.305,0.97
0.21641,10561279,80,60,0.485363926,0.305,0.97
0.0917,12335472,810,40,0.485363926,0.305,0.97
0.12917,12335480,80,60,0.485363926,0.305,0.97
1.50798,16369732,80,60,0.485363926,0.305,0.97
0.95254,23710999,80,60,0.485363926,0.305,0.97
0.58629,87805656,380,60,0.485363926,0.305,0.97
0.20992,87805658,80,70,0.485363926,0.305,0.97
0.13207,87805664,60,60,0.485363926,0.305,0.97
0.31597,87805666,80,60,0.485363926,0.305,0.97
0.15647,87807828,80,60,0.485363926,0.305,0.97
0.20749,87807830,80,60,0.485363926,0.305,0.97
0.26594,87807832,70,60,0.485363926,0.305,0.97
0.29552,87807833,80,60,0.485363926,0.305,0.97
0.32844,87807834,80,60,0.485363926,0.305,0.97
0.27797,87807835,80,60,0.485363926,0.305,0.97
0.13182,87807836,80,60,0.485363926,0.305,0.97
0.30723,87807837,60,60,0.485363926,0.305,0.97
0.66997,87807838,80,60,0.485363926,0.305,0.97
0.5661,87808307,80,60,0.485363926,0.305,0.97
0.15888,87808308,80,60,0.485363926,0.305,0.97
0.23685,87808310,65,60,0.485363926,0.305,0.97
0.26172,87808312,80,60,0.485363926,0.305,0.97
0.29555,88260919,80,60,0.485363926,0.305,0.97
0.14813,88260924,80,60,0.485363926,0.305,0.97
0.23117,88260926,80,60,0.485363926,0.305,0.97
0.17701,88260932,55,60,0.485363926,0.305,0.97
0.14739,88260938,480,60,0.485363926,0.305,0.97
0.59949,88260945,80,60,0.485363926,0.305,0.97
0.4959,88260952,80,60,0.485363926,0.305,0.97
0.28952,88260954,44,60,0.485363926,0.305,0.97
0.064,88260957,80,60,0.485363926,0.305,0.97
0.30908,88260959,80,60,0.485363926,0.305,0.97
0.49535,88260970,80,60,0.485363926,0.305,0.97
0.16819,88260974,80,60,0.485363926,0.305,0.97
0.04871,88260978,80,60,0.485363926,0.305,0.97
0.14222,88260980,80,60,0.485363926,0.305,0.97
0.23422,88270775,80,60,0.485363926,0.305,0.97
0.4004,88270777,80,60,0.485363926,0.305,0.97
0.13441,88270778,90,60,0.485363926,0.305,0.97
0.11099,88270779,80,60,0.485363926,0.305,0.97
0.4616,88270781,80,60,0.485363926,0.305,0.97
0.24753,88270784,80,60,0.485363926,0.305,0.97
0.26743,88270785,80,60,0.485363926,0.305,0.97
0.27568,88270786,80,60,0.485363926,0.305,0.97
0.10138,88270788,80,60,0.485363926,0.305,0.97
0.0908,88273960,28,60,0.485363926,0.305,0.97
0.15241,88273961,80,60,0.485363926,0.305,0.97
0.28925,88273962,80,60,0.485363926,0.305,0.97
0.39028,88273963,80,80,0.485363926,0.305,0.97
0.08674,88273964,80,60,0.485363926,0.305,0.97
0.11953,88273965,4080,60,0.485363926,0.305,0.97
0.41103,88273966,80,60,0.485363926,0.305,0.97
0.09503,88273967,80,60,0.485363926,0.305,0.97
0.37133,88273968,80,60,0.485363926,0.305,0.97
0.25469,88273969,80,60,0.485363926,0.305,0.97
0.3694,88274551,180,60,0.485363926,0.305,0.97
0.10446,88274555,80,60,0.485363926,0.305,0.97
0.59549,88274557,80,60,0.485363926,0.305,0.97
0.34228,88274562,180,40,0.485363926,0.305,0.97
0.88252,88274564,80,60,0.485363926,0.305,0.97
0.09415,88274570,80,60,0.485363926,0.305,0.97
0.11527,88274575,80,60,0.485363926,0.305,0.97
0.39381,88669570,80,60,0.485363926,0.305,0.97
0.38358,88669590,80,60,0.485363926,0.305,0.97
0.56103,88669592,80,60,0.485363926,0.305,0.97
0.19058,88669602,80,60,0.485363926,0.305,0.97
0.56124,88669612,80,60,0.485363926,0.305,0.97
0.56117,88669615,280,60,0.485363926,0.305,0.97
0.07947,88669623,80,60,0.485363926,0.305,0.97
0.5631,88669634,80,60,0.485363926,0.305,0.97
0.32422,88669639,480,60,0.485363926,0.305,0.97
0.12646,88669648,80,60,0.485363926,0.305,0.97
0.5611,88669654,80,60,0.485363926,0.305,0.97
0.5568,88669663,80,60,0.485363926,0.305,0.97
0.4735,88669668,80,60,0.485363926,0.305,0.97
0.45195,88683339,80,60,0.485363926,0.305,0.97
0.49904,88683345,80,60,0.485363926,0.305,0.97
0.14868,88683371,80,60,0.485363926,0.305,0.97
0.24897,91328840,380,60,0.485363926,0.305,0.97
0.14579,91328841,80,60,0.485363926,0.305,0.97
0.24805,91328842,80,60,0.485363926,0.305,0.97
0.15069,91328843,80,60,0.485363926,0.305,0.97
0.15703,91328845,80,60,0.485363926,0.305,0.97
0.29541,91328846,80,60,0.485363926,0.305,0.97
0.1007,91328848,80,60,0.485363926,0.305,0.97
0.15811,91328849,180,60,0.485363926,0.305,0.97
0.66233,91328850,80,60,0.485363926,0.305,0.97
0.18575,91328851,80,60,0.485363926,0.305,0.97
0.24244,91328855,80,60,0.485363926,0.305,0.97
0.13693,91328856,80,60,0.485363926,0.305,0.97
0.10229,91328857,80,60,0.485363926,0.305,0.97
0.33981,91328858,80,60,0.485363926,0.305,0.97
0.23346,91328859,80,60,0.485363926,0.305,0.97
0.1056,91328860,80,60,0.485363926,0.305,0.97
0.15336,91328861,580,60,0.485363926,0.305,0.97
0.09872,91328862,80,60,0.485363926,0.305,0.97
0.17161,91328863,80,60,0.485363926,0.305,0.97
0.193,91328864,80,60,0.485363926,0.305,0.97
0.15061,91328865,80,60,0.485363926,0.305,0.97
0.36661,91328866,80,60,0.485363926,0.305,0.97
0.08005,91328867,80,60,0.485363926,0.305,0.97
0.14024,91328868,80,60,0.485363926,0.305,0.97
0.13348,91328869,80,60,0.485363926,0.305,0.97
0.33197,91328870,80,60,0.485363926,0.305,0.97
0.15097,91328871,780,60,0.485363926,0.305,0.97
0.40134,93145289,80,60,0.485363926,0.305,0.97
0.17668,93145291,80,60,0.485363926,0.305,0.97
0.12652,93855590,80,60,0.485363926,0.305,0.97
0.30592,93855592,80,60,0.485363926,0.305,0.97
0.08006,93855599,80,60,0.485363926,0.305,0.97
0.10146,93855600,830,50,0.485363926,0.305,0.97
0.15853,93855602,80,60,0.485363926,0.305,0.97
0.4559,93855606,280,60,0.485363926,0.305,0.97
0.21205,93855609,80,60,0.485363926,0.305,0.97
0.39256,93855610,80,60,0.485363926,0.305,0.97
0.19481,93855611,80,60,0.485363926,0.305,0.97
0.08289,93855612,80,60,0.485363926,0.305,0.97
0.0218,93855613,80,60,0.485363926,0.305,0.97
9.49904,93855614,80,60,0.485363926,0.305,0.97
0.48102,93855616,80,60,0.485363926,0.305,0.97
0.32733,93855617,80,60,0.485363926,0.305,0.97
0.02254,93855618,80,60,0.485363926,0.305,0.97
0.32791,93855619,80,60,0.485363926,0.305,0.97
0.44036,93855621,560,60,0.485363926,0.305,0.97
0.2545,93855622,80,60,0.485363926,0.305,0.97
0.07362,93855623,80,60,0.485363926,0.305,0.97
0.16644,93855624,80,60,0.485363926,0.305,0.97
0.19292,93855625,80,60,0.485363926,0.305,0.97
0.18437,93855626,80,60,0.485363926,0.305,0.97
0.26742,93855627,800,60,0.485363926,0.305,0.97
0.20564,93858642,80,60,0.485363926,0.305,0.97
0.20276,93858643,80,60,0.485363926,0.305,0.97
0.05424,93858644,80,60,0.485363926,0.305,0.97
0.31171,93858646,80,60,0.485363926,0.305,0.97
0.08126,93858650,80,60,0.485363926,0.305,0.97
0.6752,93858653,80,60,0.485363926,0.305,0.97
0.46195,93858656,100,60,0.485363926,0.305,0.97
0.05801,93858657,80,60,0.485363926,0.305,0.97
0.21226,93858659,80,60,0.485363926,0.305,0.97
0.12662,93858661,80,60,0.485363926,0.305,0.97
0.23546,93858662,80,60,0.485363926,0.305,0.97
0.15588,104844585,340,60,0.485363926,0.305,0.97
0.10121,129534178,80,60,0.485363926,0.305,0.97
0.09931,129534179,80,60,0.485363926,0.305,0.97
0.03427,129534180,80,60,0.485363926,0.305,0.97
0.10559,129534181,80,60,0.485363926,0.305,0.97
0.16855,129534182,80,60,0.485363926,0.305,0.97
0.44245,129534183,80,60,0.485363926,0.305,0.97
0.08802,129534184,810,45,0.485363926,0.305,0.97
0.14104,129534186,80,60,0.485363926,0.305,0.97
0.13943,129534187,80,60,0.485363926,0.305,0.97
0.21651,129534200,80,60,0.485363926,0.305,0.97
0.20908,129534201,80,60,0.485363926,0.305,0.97
0.21706,129534204,280,60,0.485363926,0.305,0.97
0.802,129534205,80,60,0.485363926,0.305,0.97
0.10376,129534207,80,60,0.485363926,0.305,0.97
0.0981,129534210,80,60,0.485363926,0.305,0.97
0.12826,129534211,80,60,0.485363926,0.305,0.97
0.09193,129534212,680,60,0.485363926,0.305,0.97
0.36686,129534216,80,60,0.485363926,0.305,0.97
0.39638,129534217,80,60,0.485363926,0.305,0.97
0.18508,129534218,80,60,0.485363926,0.305,0.97
0.27977,129534219,80,60,0.485363926,0.305,0.97
0.16668,129534220,380,60,0.485363926,0.305,0.97
0.15958,129534221,80,60,0.485363926,0.305,0.97
0.20087,129534222,80,60,0.485363926,0.305,0.97
0.17565,129534224,80,60,0.485363926,0.305,0.97
0.1505,129535569,80,60,0.485363926,0.305,0.97
0.13459,129535570,80,60,0.485363926,0.305,0.97
0.16622,129535571,80,60,0.485363926,0.305,0.97
0.07249,129535572,980,60,0.485363926,0.305,0.97
0.10091,129535573,180,60,0.485363926,0.305,0.97
0.17053,129535574,280,60,0.485363926,0.305,0.97
0.09839,129535576,380,60,0.485363926,0.305,0.97
0.63294,129535577,480,60,0.485363926,0.305,0.97
0.21359,129535578,680,60,0.485363926,0.305,0.97
0.08527,129535579,80,60,0.485363926,0.305,0.97
0.15448,129535580,580,60,0.485363926,0.305,0.97
0.09241,129535581,80,60,0.485363926,0.305,0.97
0.21915,129535583,80,60,0.485363926,0.305,0.97
0.05078,129535584,80,60,0.485363926,0.305,0.97
0.22636,129556765,80,60,0.485363926,0.305,0.97
0.08556,129556767,80,60,0.485363926,0.305,0.97
0.19153,129556768,80,60,0.485363926,0.305,0.97
0.07166,129556769,80,60,0.485363926,0.305,0.97
0.31319,129556770,980,60,0.485363926,0.305,0.97
0.27833,129556771,80,60,0.485363926,0.305,0.97
0.97771,129556772,80,60,0.485363926,0.305,0.97
0.28725,129556773,80,60,0.485363926,0.305,0.97
0.13335,129556774,180,60,0.485363926,0.305,0.97
0.29791,129556775,80,60,0.485363926,0.305,0.97
0.05259,129556776,80,60,0.485363926,0.305,0.97
0.16716,129556778,80,60,0.485363926,0.305,0.97
0.13705,129556779,80,60,0.485363926,0.305,0.97
0.19684,129556780,610,60,0.485363926,0.305,0.97
0.15746,129556781,80,60,0.485363926,0.305,0.97
0.43153,129556782,80,60,0.485363926,0.305,0.97
0.34571,129556783,80,60,0.485363926,0.305,0.97
0.14606,129556784,80,60,0.485363926,0.305,0.97
0.25316,129556785,80,60,0.485363926,0.305,0.97
0.08564,129556786,80,60,0.485363926,0.305,0.97
0.1218,129556787,80,60,0.485363926,0.305,0.97
0.10857,129556788,80,60,0.485363926,0.305,0.97
0.0909,129556789,80,60,0.485363926,0.305,0.97
0.34403,129556790,80,60,0.485363926,0.305,0.97
0.13685,129556791,80,60,0.485363926,0.305,0.97
1.02029,129586376,80,60,0.485363926,0.305,0.97
0.35945,129586377,66,60,0.485363926,0.305,0.97
0.52608,129586378,80,60,0.485363926,0.305,0.97
0.08178,129586379,80,60,0.485363926,0.305,0.97
0.2101,129586380,80,60,0.485363926,0.305,0.97
0.08348,129586381,77,60,0.485363926,0.305,0.97
0.10591,129586382,80,60,0.485363926,0.305,0.97
0.22354,129586383,80,60,0.485363926,0.305,0.97
2.28418,129586384,80,60,0.485363926,0.305,0.97
0.15767,129586385,80,60,0.485363926,0.305,0.97
0.2819,129586386,80,60,0.485363926,0.305,0.97
0.31155,129586388,80,60,0.485363926,0.305,0.97
0.1937,129586390,80,60,0.485363926,0.305,0.97
0.21371,129586391,88,60,0.485363926,0.305,0.97
0.13729,129586392,80,60,0.485363926,0.305,0.97
0.95047,129586393,80,60,0.485363926,0.305,0.97
0.18809,129586394,80,60,0.485363926,0.305,0.97
10.58706,129586395,80,60,0.485363926,0.305,0.97
0.12631,129586396,80,60,0.485363926,0.305,0.97
0.37424,129586397,80,60,0.485363926,0.305,0.97
0.16213,129586398,80,60,0.485363926,0.305,0.97
0.05415,129586399,80,60,0.485363926,0.305,0.97
0.17347,129586400,99,60,0.485363926,0.305,0.97
0.08332,129586401,80,60,0.485363926,0.305,0.97
0.13347,129586403,80,60,0.485363926,0.305,0.97
0.29496,129586404,80,60,0.485363926,0.305,0.97
0.12242,129586406,80,60,0.485363926,0.305,0.97
0.18004,129586407,80,60,0.485363926,0.305,0.97
0.14699,129586409,80,60,0.485363926,0.305,0.97
0.10212,129586410,80,60,0.485363926,0.305,0.97
0.13194,129586412,80,60,0.485363926,0.305,0.97
0.50618,129725802,80,60,0.485363926,0.305,0.97
0.19498,129725805,80,60,0.485363926,0.305,0.97
0.29769,129725816,80,60,0.485363926,0.305,0.97
0.28859,129725817,80,60,0.485363926,0.305,0.97
0.18855,129725823,80,60,0.485363926,0.305,0.97
0.31744,129725825,80,60,0.485363926,0.305,0.97
0.24702,129725826,80,60,0.485363926,0.305,0.97
0.19575,129725827,80,60,0.485363926,0.305,0.97
0.29271,129725831,80,60,0.485363926,0.305,0.97
0.2865,129725837,81,60,0.485363926,0.305,0.97
0.32072,129725838,80,60,0.485363926,0.305,0.97
0.18208,129725843,80,60,0.485363926,0.305,0.97
0.2019,129725858,80,60,0.485363926,0.305,0.97
0.17521,129725860,80,60,0.485363926,0.305,0.97
1.37875,129725866,80,60,0.485363926,0.305,0.97
0.15355,129725875,80,60,0.485363926,0.305,0.97
0.11773,133753444,80,60,0.485363926,0.305,0.97
0.24363,133753445,80,60,0.485363926,0.305,0.97
0.23285,133753446,80,60,0.485363926,0.305,0.97
0.2095,133753447,80,60,0.485363926,0.305,0.97
0.51988,133753449,50,60,0.485363926,0.305,0.97
0.26666,133753452,80,60,0.485363926,0.305,0.97
0.35604,133755470,80,60,0.485363926,0.305,0.97
0.09235,133755471,80,60,0.485363926,0.305,0.97
0.08336,133755472,80,60,0.485363926,0.305,0.97
0.31455,133755473,80,60,0.485363926,0.305,0.97
1.95391,133755474,80,60,0.485363926,0.305,0.97
0.28959,133755475,80,60,0.485363926,0.305,0.97
0.04442,133758770,490,60,0.485363926,0.305,0.97
0.24017,133758771,80,60,0.485363926,0.305,0.97
0.06637,133758772,80,60,0.485363926,0.305,0.97
0.23149,133758773,80,60,0.485363926,0.305,0.97
0.20354,133758774,80,60,0.485363926,0.305,0.97
0.29832,133761004,80,60,0.485363926,0.305,0.97
0.23515,133761005,810,60,0.485363926,0.305,0.97
0.43024,133761008,80,60,0.485363926,0.305,0.97
0.07652,133761011,80,60,0.485363926,0.305,0.97
0.02352,133761013,380,60,0.485363926,0.305,0.97
0.15804,133761015,80,60,0.485363926,0.305,0.97
0.13275,133761017,80,60,0.485363926,0.305,0.97
0.27241,133761018,80,60,0.485363926,0.305,0.97
0.14826,133761023,80,60,0.485363926,0.305,0.97
0.06084,133761024,80,60,0.485363926,0.305,0.97
0.52005,133761028,680,60,0.485363926,0.305,0.97
0.37005,133763997,80,60,0.485363926,0.305,0.97
0.20829,133763998,80,60,0.485363926,0.305,0.97
0.63716,133764001,80,60,0.485363926,0.305,0.97
0.42308,133764003,80,60,0.485363926,0.305,0.97
0.13786,133764004,80,60,0.485363926,0.305,0.97
0.03884,133764005,280,60,0.485363926,0.305,0.97
0.06426,133764007,80,60,0.485363926,0.305,0.97
0.41552,133764009,80,60,0.485363926,0.305,0.97
0.08055,133766186,80,60,0.485363926,0.305,0.97
0.48488,133766187,80,60,0.485363926,0.305,0.97
0.36481,133766190,80,60,0.485363926,0.305,0.97
0.09716,133766196,80,60,0.485363926,0.305,0.97
0.1837,133766201,80,60,0.485363926,0.305,0.97
0.01778,133772445,380,60,0.485363926,0.305,0.97
0.11391,133772447,80,60,0.485363926,0.305,0.97
0.22016,133772449,80,60,0.485363926,0.305,0.97
0.22867,133772451,80,60,0.485363926,0.305,0.97
0.34047,133772455,80,60,0.485363926,0.305,0.97
0.05431,133772459,80,60,0.485363926,0.305,0.97
0.06429,133772462,80,60,0.485363926,0.305,0.97
0.05584,133772464,80,60,0.485363926,0.305,0.97
0.22318,133772465,80,60,0.485363926,0.305,0.97
0.09414,133772467,80,60,0.485363926,0.305,0.97
0.13172,133772469,80,60,0.485363926,0.305,0.97
0.14867,133772471,80,60,0.485363926,0.305,0.97
0.04151,133772476,450,60,0.485363926,0.305,0.97
0.35311,133772477,80,60,0.485363926,0.305,0.97
0.22226,133772480,80,60,0.485363926,0.305,0.97
0.06782,133772482,80,60,0.485363926,0.305,0.97
0.07139,133772485,80,60,0.485363926,0.305,0.97
0.49557,133781033,80,60,0.485363926,0.305,0.97
0.20347,133781034,80,60,0.485363926,0.305,0.97
0.05053,133781036,80,60,0.485363926,0.305,0.97
0.56789,133781037,80,60,0.485363926,0.305,0.97
0.20167,133781048,380,60,0.485363926,0.305,0.97
0.18571,133781053,80,60,0.485363926,0.305,0.97
0.05992,133781054,80,60,0.485363926,0.305,0.97
0.16756,133781055,80,60,0.485363926,0.305,0.97
0.22349,133781058,80,60,0.485363926,0.305,0.97
0.21552,133781060,80,60,0.485363926,0.305,0.97
0.09659,133781061,80,60,0.485363926,0.305,0.97
0.28259,133781062,80,60,0.485363926,0.305,0.97
0.19479,133781063,80,60,0.485363926,0.305,0.97
3.04952,133795072,80,60,0.485363926,0.305,0.97
0.28182,133801688,80,60,0.485363926,0.305,0.97
0.62692,133801689,80,60,0.485363926,0.305,0.97
0.29605,133801693,80,60,0.485363926,0.305,0.97
9.50274,134222253,80,60,0.485363926,0.305,0.97
0.15487,166721522,80,60,0.485363926,0.305,0.97
0.1303,166721523,80,60,0.485363926,0.305,0.97
0.24001,166721524,280,60,0.485363926,0.305,0.97
0.13392,166721525,80,60,0.485363926,0.305,0.97
0.0445,166721526,80,60,0.485363926,0.305,0.97
0.18837,166721530,80,60,0.485363926,0.305,0.97
0.19836,166721531,80,60,0.485363926,0.305,0.97
0.07328,166721532,80,60,0.485363926,0.305,0.97
0.08111,166721535,80,60,0.485363926,0.305,0.97
0.05312,166721537,80,60,0.485363926,0.305,0.97
0.05208,166721538,80,60,0.485363926,0.305,0.97
0.0265,166721539,810,60,0.485363926,0.305,0.97
0.20527,166721541,80,60,0.485363926,0.305,0.97
0.07743,166721542,80,60,0.485363926,0.305,0.97
0.09092,166721543,80,60,0.485363926,0.305,0.97
0.11146,166721546,80,60,0.485363926,0.305,0.97
0.11382,166721547,80,60,0.485363926,0.305,0.97
0.48191,166721548,80,60,0.485363926,0.305,0.97
0.29654,166721549,80,60,0.485363926,0.305,0.97
0.23337,166721551,80,60,0.485363926,0.305,0.97
0.22802,166721552,80,60,0.485363926,0.305,0.97
0.11708,166721553,180,60,0.485363926,0.305,0.97
0.15712,166721555,80,60,0.485363926,0.305,0.97
0.22251,166721557,80,60,0.485363926,0.305,0.97
0.10889,215113162,80,60,0.485363926,0.305,0.97
1.93475,215113163,80,60,0.485363926,0.305,0.97
0.03816,215113165,80,60,0.485363926,0.305,0.97
0.12933,215113166,80,60,0.485363926,0.305,0.97
0.05026,215113167,80,60,0.485363926,0.305,0.97
0.08022,215113169,80,60,0.485363926,0.305,0.97
0.05459,215113170,80,60,0.485363926,0.305,0.97
0.07283,215113171,80,60,0.485363926,0.305,0.97
0.29459,215113172,80,60,0.485363926,0.305,0.97
0.08576,215113173,80,60,0.485363926,0.305,0.97
0.10025,215118919,80,60,0.485363926,0.305,0.97
0.25,215118920,80,60,0.485363926,0.305,0.97
0.11963,215118921,80,60,0.485363926,0.305,0.97
0.22254,215118922,80,60,0.485363926,0.305,0.97
2.42211,215118923,80,60,0.485363926,0.305,0.97
0.4691,215118924,80,60,0.485363926,0.305,0.97
0.14114,215135595,80,60,0.485363926,0.305,0.97
0.09938,215135598,80,60,0.485363926,0.305,0.97
0.18325,215135600,80,60,0.485363926,0.305,0.97
0.03053,215397527,80,60,0.485363926,0.305,0.97
0.0379,215397528,180,60,0.485363926,0.305,0.97
0.04563,215397529,80,60,0.485363926,0.305,0.97
